,adult,genre_ids,id,original_language,original_title,popularity,release_date,title,video,vote_average,vote_count
3042,False,"['Animation', 'Comedy', 'Family', 'Crime']",553903,en,Yellow Is the New Black,4.439,2018-09-11,Yellow Is the New Black,False,6.1,10
3043,False,"['Comedy', 'Crime']",366568,de,Vier gegen die Bank,5.916,2016-12-25,Four Against the Bank,False,6.0,82
3044,False,"['Drama', 'Music']",1931,en,Stomp the Yard,6.259,2007-05-17,Stomp the Yard,False,6.4,174
3045,False,"['Comedy', 'Drama']",39414,en,Paper Man,5.759,2009-06-15,Paper Man,False,6.3,165
3046,False,"['Horror', 'Science Fiction']",23730,en,C.H.U.D.,6.28,1984-08-31,C.H.U.D.,False,5.4,100
3047,False,['Documentary'],13508,en,Who Killed the Electric Car?,5.319,2006-08-04,Who Killed the Electric Car?,False,7.4,92
3048,False,"['Action', 'Western']",5921,en,Nevada Smith,5.808,1966-06-10,Nevada Smith,False,7.1,66
3049,False,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Animation']",71883,ja,レドライン,8.246,2010-09-23,Redline,False,7.4,122
3050,False,"['Crime', 'Action', 'Comedy', 'Adventure']",15588,fr,OSS 117 : Rio ne répond plus,6.496,2009-04-27,OSS 117: Lost in Rio,False,7.2,676
3051,False,"['Drama', 'Romance']",140222,en,Love and Honor,4.162,2013-03-22,Love and Honor,False,5.9,236
3052,False,"['Comedy', 'Drama']",429199,fi,Toivon tuolla puolen,6.476,2017-02-03,The Other Side of Hope,False,7.0,119
3053,False,['Comedy'],35554,it,Cado dalle nubi,5.72,2009-11-27,Cado dalle nubi,False,6.7,955
3054,False,['Documentary'],605196,en,Blink of an Eye,5.197,2019-09-06,Blink of an Eye,False,0.0,0
3055,False,['Drama'],484747,fr,Les Chatouilles,6.81,2018-11-14,Little Tickles,False,7.8,119
3056,False,"['Comedy', 'Documentary']",15258,en,The Aristocrats,4.33,2005-01-01,The Aristocrats,False,6.2,81
3057,False,"['Comedy', 'Western']",12529,it,La collina degli stivali,6.719,1969-12-20,Boot Hill,False,6.2,54
3058,False,"['Drama', 'Romance']",1713,en,Jungle Fever,5.48,1991-06-07,Jungle Fever,False,6.3,139
3059,False,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music']",16081,en,Doctor Dolittle,6.619,1967-12-19,Doctor Dolittle,False,6.1,75
3060,False,['Drama'],53486,it,L'amico di famiglia,6.232,2006-10-01,The Family Friend,False,7.1,110
3061,False,"['Drama', 'Horror', 'Action', 'Thriller']",13492,en,Frontière(s),5.695,2007-07-01,Frontier(s),False,6.0,337
3062,False,"['Adventure', 'Fantasy', 'Comedy', 'Family']",15138,en,Little Monsters,6.443,1989-08-25,Little Monsters,False,5.8,101
3063,False,"['Drama', 'Romance', 'War']",46592,ru,Баллада о солдате,4.121,1959-12-20,Ballad of a Soldier,False,8.2,74
3064,False,"['Crime', 'Drama', 'Comedy']",3934,fr,Tenue de soirée,7.046,1986-04-23,Ménage,False,6.6,78
3065,False,['Comedy'],10260,fr,Les Ripoux,5.767,1984-09-19,My New Partner,False,6.5,108
3066,False,"['Comedy', 'Crime', 'Drama']",13373,en,Millions,6.019,2005-04-29,Millions,False,6.3,172
3067,False,"['Action', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure']",438970,en,Sharknado 5: Global Swarming,7.455,2017-08-06,Sharknado 5: Global Swarming,False,4.2,148
3068,False,"['Action', 'Crime']",124157,ko,도둑들,6.235,2012-10-12,The Thieves,False,6.7,128
3069,False,"['Comedy', 'Drama', 'Music']",482981,en,Wild Rose,8.312,2019-06-07,Wild Rose,False,7.3,43
3070,False,"['Action', 'Western', 'Romance']",12766,en,Vera Cruz,4.883,1954-12-25,Vera Cruz,False,6.8,70
3071,False,"['Action', 'Crime', 'Drama', 'Thriller']",11564,en,Class of 1984,7.817,1982-08-20,Class of 1984,False,6.2,114
3072,False,"['Action', 'Western']",13496,en,American Outlaws,6.868,2001-08-17,American Outlaws,False,5.9,105
3073,False,"['Thriller', 'Mystery']",15247,en,The Ipcress File,6.743,1965-08-02,The Ipcress File,False,7.0,134
3074,False,"['Drama', 'Romance']",38336,ru,Стиляги,5.025,2008-12-25,Hipsters,False,6.7,40
3075,False,"['Adventure', 'Animation', 'Comedy', 'Family']",580600,fr,"Terra Willy, planète inconnue",7.189,2019-04-03,Astro Kid,False,6.9,10
3076,False,"['Mystery', 'TV Movie']",436401,en,"Murder, She Baked: Just Desserts",5.295,2017-03-26,"Murder, She Baked: Just Desserts",False,7.3,23
3077,False,"['Crime', 'Horror', 'Thriller']",514277,en,Mara,7.237,2018-09-07,Mara,False,5.4,147
3078,False,"['Comedy', 'Romance']",9681,en,Casanova,6.169,2005-12-25,Casanova,False,6.3,441
3079,False,"['Crime', 'Action', 'Thriller']",85414,en,Brake,6.935,2012-03-23,Brake,False,5.5,113
3080,False,"['Action', 'Comedy', 'Adventure']",473920,en,S.M.A.R.T. Chase,5.975,2018-08-31,S.M.A.R.T. Chase,False,5.1,48
3081,False,['Comedy'],310127,it,Ma tu di che segno 6?,7.314,2014-12-11,But What Sign Are You?,False,4.6,162
3082,False,"['Adventure', 'Romance']",16905,en,Captain Blood,6.323,1935-12-28,Captain Blood,False,7.4,94
3083,False,"['Action', 'Crime', 'Thriller']",445224,zh,非凡任务,5.633,2017-03-31,Extraordinary Mission,False,6.6,10
3084,False,['Drama'],374465,fr,L'avenir,7.948,2016-04-06,Things to Come,False,6.6,139
3085,False,['Comedy'],27088,en,The Last American Virgin,8.624,1982-07-30,The Last American Virgin,False,6.1,85
3086,False,[],419508,it,Natale a Londra - Dio salvi la Regina,5.211,2016-12-15,Natale a Londra - Dio salvi la Regina,False,5.3,125
3087,False,"['Action', 'Drama', 'History', 'War']",522162,en,Midway,9.569,2019-11-08,Midway,False,0.0,0
3088,False,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Horror']",310135,en,Turbo Kid,6.104,2015-08-28,Turbo Kid,False,6.7,394
3089,False,"['Action', 'Comedy']",15698,en,Running Scared,6.105,1986-06-27,Running Scared,False,6.2,87
3090,False,"['Animation', 'Drama', 'Fantasy']",364111,ja,心が叫びたがってるんだ。,8.198,2016-03-30,The Anthem of the Heart,False,7.6,111
3091,False,"['Crime', 'Drama', 'Thriller', 'Mystery']",9282,en,11:14,7.061,2003-10-15,11:14,False,6.8,387
3092,False,"['Horror', 'Action', 'Science Fiction', 'Thriller']",44037,en,Lake Placid 3,6.592,2010-08-21,Lake Placid 3,False,4.4,72
3093,False,['Drama'],487611,fr,Une Intime conviction,8.917,2019-02-06,Conviction,False,7.3,85
3094,False,['Western'],11577,en,Pat Garrett & Billy the Kid,7.554,1973-05-23,Pat Garrett & Billy the Kid,False,7.2,143
3095,False,"['Adventure', 'Drama']",336808,es,El abrazo de la serpiente,5.803,2016-02-17,Embrace of the Serpent,False,7.8,221
3096,False,"['Drama', 'Romance']",15919,en,Marty,7.092,1955-04-11,Marty,False,7.6,138
3097,False,"['Animation', 'Family']",145316,en,Air Mater,6.751,2011-11-01,Air Mater,False,5.8,57
3098,False,"['Horror', 'Science Fiction', 'Thriller']",25557,en,The Puppet Masters,5.588,1994-10-21,The Puppet Masters,False,5.8,76
3099,False,['Comedy'],14912,en,18 Year Old Virgin,5.862,2009-01-20,18 Year Old Virgin,False,3.3,61
3100,False,"['Music', 'Drama', 'Comedy']",244403,en,Rudderless,4.368,2014-10-17,Rudderless,False,7.4,156
3101,False,"['Drama', 'Thriller']",31662,en,Affliction,7.132,1998-12-30,Affliction,False,6.3,99
3102,False,"['Comedy', 'Family']",41582,en,Monkey Trouble,6.579,1994-03-18,Monkey Trouble,False,5.7,87
3103,False,"['Horror', 'Thriller']",5424,it,Antropophagus,6.423,1980-08-07,Antropophagus,False,5.6,60
3104,False,"['Action', 'Comedy', 'Animation']",73245,ja,劇場版 BLEACH 地獄篇,5.078,2010-12-04,Bleach: Hell Verse,False,6.9,48
3105,False,"['Comedy', 'Drama', 'Romance']",357424,en,Almost Adults,8.8,2016-10-15,Almost Adults,False,6.2,103
3106,False,"['Action', 'Science Fiction']",42684,en,Skyline,8.558,2010-11-12,Skyline,False,4.8,862
3107,False,['Horror'],157424,en,Cabin Fever: Patient Zero,7.861,2014-03-12,Cabin Fever: Patient Zero,False,4.7,143
3108,False,"['Drama', 'Horror', 'Science Fiction']",469721,en,The Cured,7.209,2018-02-23,The Cured,False,5.5,140
3109,False,"['Action', 'Animation', 'Science Fiction']",169934,ja,アイアンマン：ライズ・オブ・テクノヴォア,4.823,2013-05-03,Iron Man: Rise of Technovore,False,5.4,83
3110,False,"['Horror', 'Thriller']",267806,en,V/H/S: Viral,5.063,2014-10-23,V/H/S: Viral,False,4.5,270
3111,False,"['Drama', 'Comedy']",453350,fr,Petit Paysan,7.314,2017-08-30,Bloody Milk,False,6.9,101
3112,False,['Drama'],114155,en,Effie Gray,6.556,2014-12-09,Effie Gray,False,6.1,98
3113,False,['Documentary'],57276,de,Pina,4.65,2011-12-23,Pina,False,7.5,124
3114,False,"['Comedy', 'Drama', 'Romance']",457859,ru,Про любовь. Только для взрослых.,3.895,2017-09-01,About Love. Adults Only,False,6.2,17
3115,False,"['Adventure', 'Drama', 'Horror']",28676,it,Schiave bianche: violenza in Amazzonia,6.159,1985-08-09,Amazonia: The Catherine Miles Story,False,4.5,21
3116,False,"['Action', 'Adventure', 'Drama', 'War']",345934,en,Air Strike,9.043,2018-10-26,Air Strike,False,3.9,62
3117,False,"['Comedy', 'Drama']",458342,en,Private Life,7.678,2018-10-05,Private Life,False,6.9,104
3118,False,"['Adventure', 'Comedy', 'Family']",17414,en,Dunston Checks In,6.592,1996-01-12,Dunston Checks In,False,5.2,113
3119,False,"['Drama', 'Science Fiction']",3596,en,Things to Come,5.772,1936-02-20,Things to Come,False,6.5,80
3120,False,"['Drama', 'Animation']",378108,ja,この世界の片隅に,7.908,2017-06-20,In This Corner of the World,False,8.1,196
3121,False,['Drama'],501590,fr,Synonymes,5.115,2019-02-28,Synonyms,False,6.7,17
3122,False,"['Crime', 'Drama', 'Thriller']",12623,en,Suspect,10.49,1987-10-23,Suspect,False,6.6,94
3123,False,"['Thriller', 'Horror', 'Drama']",279690,en,He Never Died,7.451,2015-03-17,He Never Died,False,6.2,226
3124,False,"['Action', 'Thriller']",436827,es,Plan de fuga,4.283,2017-04-28,Getaway Plan,False,5.7,47
3125,False,"['Drama', 'Thriller', 'Mystery']",65650,en,The Good Doctor,6.29,2011-04-23,The Good Doctor,False,5.5,93
3126,False,"['Drama', 'Comedy', 'Romance']",16222,en,Whatever It Takes,6.003,2000-03-31,Whatever It Takes,False,5.5,117
3127,False,"['Drama', 'Romance', 'Comedy']",31052,en,The Accidental Tourist,6.818,1988-12-23,The Accidental Tourist,False,6.2,99
3128,False,"['Adventure', 'Family', 'Fantasy', 'TV Movie']",32593,en,Snow White,7.853,2002-03-17,Snow White: The Fairest of Them All,False,5.7,130
3129,False,"['Drama', 'Comedy', 'Romance']",26602,en,Summer Catch,5.978,2001-08-22,Summer Catch,False,5.2,96
3130,False,"['Action', 'Comedy']",14423,en,First Sunday,7.906,2008-01-11,First Sunday,False,5.2,79
3131,False,"['Action', 'Animation', 'Fantasy']",323027,en,Justice League: Gods and Monsters,8.102,2015-07-28,Justice League: Gods and Monsters,False,6.8,260
3132,False,['Comedy'],10071,en,The Brothers Solomon,6.252,2007-09-07,The Brothers Solomon,False,5.0,68
3133,False,"['Action', 'Comedy', 'Crime']",406385,it,Smetto quando voglio - Masterclass,7.37,2017-02-02,I Can Quit Whenever I Want 2: Masterclass,False,7.5,738
3134,False,"['Drama', 'Action', 'Thriller', 'Crime']",100683,en,Dragon Eyes,7.148,2012-05-11,Dragon Eyes,False,4.4,70
3135,False,['Comedy'],624582,ml,Love Action Drama,4.293,2019-09-06,Love Action Drama,False,0.0,0
3136,False,['Drama'],484751,fr,Sauver ou périr,6.397,2018-11-28,Through The Fire,False,7.8,275
3137,False,['Documentary'],2359,en,Sicko,6.443,2007-05-18,Sicko,False,7.4,393
3138,False,['Documentary'],8672,de,Mein liebster Feind,5.154,1999-05-17,My Best Fiend,False,7.6,79
3139,False,"['Drama', 'Romance']",47760,en,Restless,5.37,2011-09-16,Restless,False,6.4,264
3140,False,"['Documentary', 'Music', 'Family']",54518,en,Justin Bieber: Never Say Never,5.968,2011-02-11,Justin Bieber: Never Say Never,False,5.1,247
3141,False,"['Thriller', 'Mystery']",11863,en,Jade,7.653,1995-10-13,Jade,False,5.3,83
3142,False,"['Adventure', 'Action', 'Thriller']",46541,en,Game of Death,5.552,2011-02-15,Game of Death,False,5.0,72
3143,False,"['Adventure', 'Comedy', 'Romance']",20878,ru,"Кавказская пленница, или Новые приключения Шурика",6.391,1967-11-11,"Kidnapping, Caucasian Style",False,7.6,79
3144,False,['Comedy'],11830,ja,タンポポ,5.939,1985-11-23,Tampopo,False,7.9,104
3145,False,"['Crime', 'Drama']",43461,en,Odd Man Out,5.229,1947-04-23,Odd Man Out,False,7.4,72
3146,False,"['Comedy', 'Drama', 'Thriller']",9465,en,Cookie's Fortune,6.82,1999-01-22,Cookie's Fortune,False,6.6,77
3147,False,"['Comedy', 'Horror', 'Thriller']",10552,en,Cat's Eye,8.526,1985-04-12,Cat's Eye,False,6.1,222
3148,False,"['Horror', 'Mystery', 'Drama', 'Thriller']",332704,en,Backtrack,8.673,2015-04-18,Backtrack,False,5.8,225
3149,False,['Comedy'],467673,fr,Budapest,8.196,2019-03-01,Budapest,False,5.7,189
3150,False,"['Thriller', 'Crime']",257440,en,Term Life,6.616,2016-04-29,Term Life,False,6.0,143
3151,False,"['Comedy', 'Drama']",402693,es,100 metros,5.17,2016-11-04,100 Meters,False,7.6,109
3152,False,"['Action', 'Thriller']",265851,ko,우는 남자,6.256,2014-06-20,No Tears for the Dead,False,7.0,89
3153,False,"['Horror', 'Fantasy', 'Drama', 'Mystery']",333357,en,Stephanie,7.435,2017-04-27,Stephanie,False,5.6,96
3154,False,"['Action', 'Crime']",325173,en,Close Range,5.964,2015-12-11,Close Range,False,5.2,88
3155,False,"['Comedy', 'Drama']",338,de,"Good bye, Lenin!",6.695,2003-02-09,"Good bye, Lenin!",False,7.5,1131
3156,False,"['Adventure', 'Drama', 'Fantasy', 'Science Fiction']",530081,en,The Man Who Killed Hitler and Then the Bigfoot,6.823,2019-02-08,The Man Who Killed Hitler and Then the Bigfoot,False,5.7,86
3157,False,['Drama'],23550,it,Le fate ignoranti,6.815,2001-03-16,His Secret Life,False,7.4,253
3158,False,['Drama'],541660,it,Loro,6.653,2018-09-13,Loro,False,6.7,82
3159,False,"['Documentary', 'Music']",593691,en,Homecoming: A Film by Beyoncé,8.229,2019-04-17,Homecoming: A Film by Beyoncé,False,8.6,164
3160,False,"['Adventure', 'Family', 'Science Fiction', 'Thriller']",15028,en,Clockstoppers,7.377,2002-03-17,Clockstoppers,False,5.0,139
3161,False,['Horror'],87436,en,The ABCs of Death,6.809,2012-09-15,The ABCs of Death,False,4.8,287
3162,False,"['TV Movie', 'Drama', 'Family', 'Fantasy']",50479,en,Avalon High,7.693,2010-11-12,Avalon High,False,6.1,333
3163,False,['Horror'],15206,it,La terza madre,6.342,2008-06-06,The Mother of Tears,False,4.3,238
3164,False,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Thriller']",253980,en,Marvel One-Shot: All Hail the King,9.911,2014-02-04,Marvel One-Shot: All Hail the King,False,7.0,209
3165,False,"['Comedy', 'Drama']",14799,en,For Your Consideration,6.468,2006-11-22,For Your Consideration,False,5.9,74
3166,False,"['Action', 'Animation', 'Family']",327418,en,Batman Unlimited: Animal Instincts,6.51,2015-05-12,Batman Unlimited: Animal Instincts,False,5.4,84
3167,False,"['Thriller', 'Drama']",146015,en,The Double,6.847,2014-05-09,The Double,False,6.6,558
3168,False,['Drama'],84427,fr,L'Apollonide : Souvenirs de la Maison Close,5.769,2011-11-25,House of Tolerance,False,6.5,111
3169,False,"['Comedy', 'Family']",12559,en,First Kid,6.135,1996-08-30,First Kid,False,5.2,68
3170,False,"['Action', 'Drama', 'Thriller']",2487,ja,修羅雪姫,7.138,1973-12-01,Lady Snowblood,False,7.5,134
3171,False,"['Action', 'Comedy', 'Drama', 'Western', 'Romance']",21866,en,Bronco Billy,7.462,1980-06-11,Bronco Billy,False,6.1,92
3172,False,['Comedy'],16985,en,Legally Blondes,5.841,2009-04-28,Legally Blondes,False,4.8,113
3173,False,"['Horror', 'Thriller']",52274,es,Los ojos de Julia,7.305,2010-10-29,Julia's Eyes,False,6.7,439
3174,False,"['Action', 'Comedy', 'Romance']",109513,en,Hit & Run,5.982,2012-08-22,Hit & Run,False,5.7,316
3175,False,"['Horror', 'Mystery', 'Thriller']",21506,ja,ノロイ,6.38,2005-08-20,Noroi: The Curse,False,6.8,95
3176,False,"['Comedy', 'Family', 'Thriller']",48232,en,Twin Sitters,4.957,1995-12-12,Twin Sitters,False,6.0,56
3177,False,"['Comedy', 'Drama']",317824,en,Weekend Sexcapades,2.557,2014-10-31,Weekend Sexcapades,False,0.0,0
3178,False,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Horror']",5998,de,"Dr. Mabuse, der Spieler",5.138,1927-08-08,"Dr. Mabuse, the Gambler",False,7.6,77
3179,False,['Comedy'],480001,en,The Art of Self-Defense,7.9,2019-07-12,The Art of Self-Defense,False,6.9,20
3180,False,"['Comedy', 'Romance']",63315,en,The Hottie & The Nottie,5.222,2008-02-08,The Hottie & The Nottie,False,2.9,98
3181,False,"['Drama', 'Comedy']",42269,it,C'eravamo tanto amati,5.897,1974-01-01,We All Loved Each Other So Much,False,8.6,143
3182,False,"['Comedy', 'Science Fiction']",3065,en,Mystery Science Theater 3000: The Movie,6.151,1996-04-19,Mystery Science Theater 3000: The Movie,False,6.9,101
3183,False,"['Action', 'Science Fiction', 'Horror']",1679,ja,ゴジラの逆襲,4.678,1959-05-21,Godzilla Raids Again,False,5.6,62
3184,False,"['Action', 'Thriller']",20605,ko,짝패,6.498,2006-05-25,The City of Violence,False,6.4,64
3185,False,['Comedy'],228202,pt,Meu Passado me Condena,6.02,2013-10-25,Meu Passado me Condena,False,6.5,167
3186,False,"['Comedy', 'Horror', 'Science Fiction']",506775,en,Nekrotronic,6.459,2019-08-23,Nekrotronic,False,6.2,17
3187,False,"['War', 'History', 'Horror', 'Drama']",25998,zh,黑太陽731,7.052,1989-03-01,Men Behind the Sun,False,6.0,70
3188,False,"['Comedy', 'Drama', 'History', 'Romance']",50727,ko,방자전,7.49,2010-06-02,The Servant,False,6.9,13
3189,False,"['History', 'Action']",44092,zh,剑雨,4.987,2010-09-01,Reign of Assassins,False,6.8,89
3190,False,['Comedy'],11530,fr,La Zizanie,7.912,1978-06-06,The Discord,False,6.5,138
3191,False,"['Horror', 'Comedy']",80384,en,Breaking Wind,7.306,2012-03-27,Breaking Wind,False,3.4,116
3192,False,"['Crime', 'Drama']",33409,en,The Stoning of Soraya M.,7.403,2008-09-07,The Stoning of Soraya M.,False,7.9,113
3193,False,"['Comedy', 'Drama']",2594,fr,Monsieur Batignole,7.288,2002-10-30,Monsieur Batignole,False,7.1,126
3194,False,"['Drama', 'Fantasy', 'Mystery']",434221,zh,妖猫传,5.102,2017-12-22,Legend of the Demon Cat,False,6.3,22
3195,False,"['Fantasy', 'Drama']",17962,ja,ワンダフルライフ,7.646,1999-05-12,After Life,False,7.2,89
3196,False,"['Fantasy', 'Horror', 'Thriller']",9011,en,The Prophecy 3: The Ascent,4.318,2000-03-14,The Prophecy 3: The Ascent,False,5.5,61
3197,False,"['Drama', 'History', 'Thriller', 'War']",35939,en,Glorious 39,4.129,2009-11-20,Glorious 39,False,5.7,46
3198,False,['Horror'],501170,en,Doctor Sleep,7.179,2019-11-08,Doctor Sleep,False,0.0,0
3199,False,"['Science Fiction', 'Animation', 'Action', 'Crime']",18839,ja,攻殻機動隊 Stand Alone Complex The Laughing Man,6.011,2007-10-01,Ghost in the Shell: Stand Alone Complex - The Laughing Man,False,7.8,47
3200,False,"['Comedy', 'Horror']",79896,en,The Revenant,5.84,2009-09-26,The Revenant,False,6.3,124
3201,False,"['Drama', 'Fantasy', 'Horror']",30959,ja,怪談,8.45,1964-12-29,Kwaidan,False,7.7,118
3202,False,['Comedy'],15681,it,Ex,7.288,2009-02-06,Ex,False,5.7,304
3203,False,"['Thriller', 'Drama']",419639,en,The Thinning,6.955,2016-10-12,The Thinning,False,7.2,209
3204,False,"['Fantasy', 'Family', 'Music', 'Drama']",94352,en,Cirque du Soleil: Worlds Away,4.095,2012-12-21,Cirque du Soleil: Worlds Away,False,6.7,83
3205,False,"['Animation', 'Comedy', 'Family', 'Science Fiction']",229407,en,Puppy,9.332,2013-12-10,Puppy,False,7.3,143
3206,False,"['Thriller', 'Action', 'Crime']",22048,en,Foxy Brown,5.369,1974-04-05,Foxy Brown,False,6.6,81
3207,False,"['Comedy', 'Drama', 'Romance']",14872,en,The Cutting Edge: Going for the Gold,6.718,2006-02-07,The Cutting Edge: Going for the Gold,False,6.1,57
3208,False,['Comedy'],38397,it,"La leggenda di Al, John e Jack",6.993,2002-01-01,"The Legend of Al, John and Jack",False,7.1,661
3209,False,"['Comedy', 'Romance', 'Drama']",334878,fr,"Un peu, beaucoup, aveuglément",6.303,2015-05-06,Blind Date,False,6.5,335
3210,False,"['Drama', 'History']",11710,de,Jeder für sich und Gott gegen alle,5.111,1974-11-01,The Enigma of Kaspar Hauser,False,7.5,129
3211,False,['Drama'],487850,ja,寝ても覚めても,4.35,2018-10-06,Asako I & II,False,7.1,32
3212,False,['Comedy'],469055,fr,La Finale,7.648,2018-03-21,In the Game,False,6.9,152
3213,False,"['Comedy', 'Drama', 'Mystery']",44718,en,Get Low,7.166,2010-07-30,Get Low,False,6.7,140
3214,False,"['Crime', 'Drama']",1376,en,Sweet Sixteen,5.742,2002-05-21,Sweet Sixteen,False,7.0,96
3215,False,"['Action', 'Thriller', 'Fantasy', 'Crime']",57585,en,Elephant White,6.666,2011-05-17,Elephant White,False,5.1,113
3216,False,"['Crime', 'Drama', 'Horror', 'Thriller']",10391,en,Bless the Child,6.488,2000-08-11,Bless the Child,False,5.0,132
3217,False,['Horror'],480210,en,Truth or Dare,4.671,2017-10-08,Truth or Dare,False,5.4,56
3218,False,"['Drama', 'Romance']",69605,en,Written on the Wind,5.975,1956-12-01,Written on the Wind,False,7.0,79
3219,False,"['Thriller', 'Drama', 'Mystery']",429195,en,Dark River,5.968,2018-06-29,Dark River,False,6.0,33
3220,False,"['Horror', 'Fantasy']",6917,en,The Gate,6.098,1987-05-15,The Gate,False,6.0,151
3221,False,['Comedy'],26827,en,Who's That Girl,6.563,1987-08-07,Who's That Girl,False,5.3,95
3222,False,['Family'],499338,en,I Believe,3.199,2017-11-07,I believe,False,1.0,1
3223,False,"['Horror', 'Thriller']",15667,en,The Last Winter,5.694,2006-09-11,The Last Winter,False,5.3,94
3224,False,['Action'],255268,en,Bad Ass 2: Bad Asses,6.358,2014-04-08,Bad Ass 2: Bad Asses,False,5.9,102
3225,False,"['Western', 'Drama']",248933,de,Das finstere Tal,5.891,2014-02-14,The Dark Valley,False,7.3,169
3226,False,['Drama'],374671,ja,海よりもまだ深く,5.814,2016-05-21,After the Storm,False,7.2,120
3227,False,"['Drama', 'Thriller']",19703,hi,A Wednesday!,5.977,2008-09-05,A Wednesday!,False,7.1,134
3228,False,"['Action', 'Fantasy']",24869,en,Ink,4.864,2009-01-23,Ink,False,6.5,163
