adult,genre_ids,id,original_language,original_title,popularity,release_date,title,video,vote_average,vote_count
FALSE,"['Action', 'Drama', 'Thriller']",56812,es,Balada triste de trompeta,6.482,8/19/2011,The Last Circus,FALSE,6.7,187
FALSE,"['Comedy', 'Drama']",399725,en,Ideal Home,8.685,6/29/2018,Ideal Home,FALSE,6.6,75
FALSE,['Comedy'],23919,en,Porky's Revenge,8.193,3/22/1985,Porky's 3: Revenge,FALSE,5.1,95
FALSE,['Documentary'],11420,en,The Corporation,6.942,6/4/2004,The Corporation,FALSE,7.8,137
FALSE,['Drama'],16391,en,Black Narcissus,6.116,5/26/1947,Black Narcissus,FALSE,7.7,194
FALSE,"['Comedy', 'Drama']",13698,en,Gung Ho,7.033,3/13/1986,Gung Ho,FALSE,6.1,94
FALSE,"['Drama', 'Science Fiction', 'Romance']",51999,en,Perfect Sense,7.162,1/24/2011,Perfect Sense,FALSE,6.9,564
FALSE,"['Action', 'Adventure', 'Drama', 'History']",10544,en,Ned Kelly,6.805,3/22/2003,Ned Kelly,FALSE,6.2,196
FALSE,"['Drama', 'Comedy']",157099,en,Better Living Through Chemistry,8.212,3/14/2014,Better Living Through Chemistry,FALSE,6,145
FALSE,['Thriller'],505177,en,10 x 10,9.116,4/13/2018,10x10,FALSE,5.2,254
FALSE,"['Drama', 'Romance']",15764,en,Sophie's Choice,5.889,12/8/1982,Sophie's Choice,FALSE,7.5,368
FALSE,['Western'],3114,en,The Searchers,7.203,3/13/1956,The Searchers,FALSE,7.8,615
FALSE,"['Drama', 'History']",11365,en,Wilde,6.265,9/1/1997,Wilde,FALSE,6.7,121
FALSE,"['Action', 'Comedy', 'Crime']",27936,fr,Micmacs à tire-larigot,5.806,12/12/2009,Micmacs,FALSE,6.6,289
FALSE,"['Drama', 'Thriller', 'Crime']",11657,fr,Le Cercle rouge,6.739,10/19/1970,Le Cercle Rouge,FALSE,7.6,241
FALSE,"['Comedy', 'Drama', 'Romance']",40794,it,Mine vaganti,6.656,4/28/2010,Loose Cannons,FALSE,7.4,325
FALSE,['Documentary'],14002,en,Baraka,6.652,9/24/1993,Baraka,FALSE,8.3,263
FALSE,"['Comedy', 'Family', 'Drama']",14819,en,Heavyweights,6.44,2/17/1995,Heavyweights,FALSE,6,171
FALSE,"['Adventure', 'Animation', 'Comedy']",12609,da,"Hjælp, jeg er en fisk",8.053,6/29/2001,Help! I'm A Fish,FALSE,6.5,175
FALSE,"['Comedy', 'Drama', 'Horror', 'Thriller']",426249,en,Lords of Chaos,7.829,2/8/2019,Lords of Chaos,FALSE,6.5,89
FALSE,"['Fantasy', 'Action', 'Adventure']",415381,ru,Легенда о Коловрате,4.119,11/30/2017,Furious,FALSE,6.7,46
FALSE,"['Action', 'Adventure', 'Science Fiction']",11484,en,Rollerball,7.877,6/25/1975,Rollerball,FALSE,6.2,204
FALSE,"['Drama', 'Horror', 'Thriller']",159128,en,We Are What We Are,7.335,9/27/2013,We Are What We Are,FALSE,5.7,308
FALSE,"['Action', 'Science Fiction']",593035,en,Alien Warfare,5.678,4/5/2019,Alien Warfare,FALSE,3.3,38
FALSE,"['Thriller', 'Horror']",340601,en,Delirium,7.167,5/22/2018,Delirium,FALSE,5.4,103
FALSE,"['Comedy', 'Romance']",19918,en,Spread,9.08,1/17/2009,Spread,FALSE,5.3,488
FALSE,['Drama'],825,en,Playing by Heart,5.233,12/30/1998,Playing by Heart,FALSE,6.8,94
FALSE,"['Comedy', 'Drama', 'Horror']",22244,en,Society,9.027,6/11/1992,Society,FALSE,6.5,190
FALSE,"['Action', 'Comedy']",2728,en,Postal,6.38,8/11/2007,Postal,FALSE,4.6,159
FALSE,['Comedy'],7278,en,Meet the Spartans,9.204,1/24/2008,Meet the Spartans,FALSE,3.7,819
FALSE,"['Comedy', 'Drama', 'Fantasy', 'Romance']",28162,en,A Matter of Life and Death,6.877,11/1/1946,A Matter of Life and Death,FALSE,7.9,148
FALSE,"['Romance', 'Drama']",313,en,Snow Cake,5.67,2/9/2006,Snow Cake,FALSE,7.3,86
FALSE,[],623059,ar,Who's Afraid of Ideology? Part 2,4.467,9/8/2019,Who's Afraid of Ideology? Part 2,FALSE,0,0
FALSE,"['Horror', 'Mystery', 'Thriller']",13570,en,Tourist Trap,7.551,3/16/1979,Tourist Trap,FALSE,6.2,109
FALSE,"['Comedy', 'Drama', 'Romance']",28384,en,Husbands and Wives,6.938,9/18/1992,Husbands and Wives,FALSE,7.1,174
FALSE,"['Drama', 'Thriller']",13825,en,The Lazarus Project,6.554,10/21/2008,The Lazarus Project,FALSE,6.2,200
FALSE,"['Drama', 'Romance']",11518,hi,मोहब्बतें,7.842,10/27/2000,Mohabbatein,FALSE,6.9,99
FALSE,['Horror'],9669,ja,リング 2,5.444,6/10/1999,Ringu 2,FALSE,5.7,154
FALSE,"['Comedy', 'Romance']",9794,en,Employee of the Month,7.666,10/6/2006,Employee of the Month,FALSE,5.4,314
FALSE,"['Animation', 'Action']",81003,en,Kung Fu Panda: Secrets of the Masters,9.694,12/12/2011,Kung Fu Panda: Secrets of the Masters,FALSE,6.4,128
FALSE,"['Action', 'Animation', 'Family']",377897,en,Barbie: Spy Squad,7.332,3/1/2017,Barbie: Spy Squad,FALSE,6.1,103
FALSE,"['Comedy', 'Music']",16448,en,Waiting for Guffman,6.439,8/21/1996,Waiting for Guffman,FALSE,7.2,117
FALSE,"['Crime', 'Thriller']",89501,ko,범죄와의 전쟁,7.712,3/30/2012,Nameless Gangster,FALSE,6.9,69
FALSE,"['Comedy', 'Drama']",57157,en,Young Adult,5.594,12/16/2011,Young Adult,FALSE,5.7,639
FALSE,"['Comedy', 'Romance']",22897,en,It's Complicated,6.805,12/25/2009,It's Complicated,FALSE,6.4,731
FALSE,"['Horror', 'Science Fiction', 'Thriller']",4722,en,Body Snatchers,8.276,6/9/1993,Body Snatchers,FALSE,5.9,158
FALSE,['Action'],9057,en,Terminal Velocity,8.001,9/23/1994,Terminal Velocity,FALSE,5.3,128
FALSE,['Comedy'],10710,en,Envy,7.341,4/30/2004,Envy,FALSE,4.8,272
FALSE,"['Drama', 'Science Fiction']",244267,en,I Origins,9.397,7/18/2014,I Origins,FALSE,7.6,1876
FALSE,['Action'],481203,en,All the Devil's Men,9.431,12/7/2018,All the Devil's Men,FALSE,5.2,41
FALSE,"['Action', 'Comedy', 'Crime']",14603,en,Kuffs,8.934,1/10/1992,Kuffs,FALSE,5.8,97
FALSE,"['Adventure', 'Comedy', 'Family']",11888,en,Snow Dogs,6.976,1/18/2002,Snow Dogs,FALSE,5.4,383
FALSE,"['Horror', 'Science Fiction', 'Thriller']",10706,en,Mimic 2,6.871,7/17/2001,Mimic 2,FALSE,4.9,85
FALSE,"['Romance', 'Drama']",216,de,Angst essen Seele auf,7.475,3/5/1974,Ali: Fear Eats the Soul,FALSE,7.7,148
FALSE,"['Drama', 'History', 'War']",76758,zh,金陵十三釵,8.04,12/18/2012,The Flowers of War,FALSE,7.4,344
FALSE,"['Action', 'Adventure', 'Comedy', 'Family']",16314,en,3 Ninjas,6.7,8/7/1992,3 Ninjas,FALSE,5.7,210
FALSE,"['Adventure', 'Drama', 'Science Fiction']",245703,en,Midnight Special,8.326,3/18/2016,Midnight Special,FALSE,6.3,1141
FALSE,['Drama'],25188,en,The Last Picture Show,9.4,10/3/1971,The Last Picture Show,FALSE,7.8,264
FALSE,['Action'],14245,en,Sniper 2,7.244,12/28/2002,Sniper 2,FALSE,5.3,48
FALSE,"['Action', 'Mystery', 'Thriller']",459258,en,Distorted,6.845,6/22/2018,Distorted,FALSE,5,54
FALSE,"['Action', 'Adventure', 'Comedy']",6399,it,Chi trova un amico trova un tesoro,8.105,12/9/1981,A Friend Is a Treasure,FALSE,6.9,305
FALSE,"['Action', 'Science Fiction']",204435,hi,कृष ३,5.382,11/1/2013,Krrish 3,FALSE,5.1,71
FALSE,"['Drama', 'Romance']",60281,en,To the Wonder,6.586,4/12/2013,To the Wonder,FALSE,5.9,273
FALSE,"['Thriller', 'Action', 'Drama']",327833,en,Skin Trade,7.785,11/7/2014,Skin Trade,FALSE,5.7,102
FALSE,['Comedy'],510452,fr,All Inclusive,7.551,2/13/2019,All Inclusive,FALSE,3.7,103
FALSE,"['Crime', 'Drama', 'Romance', 'Thriller']",15393,en,Play Misty for Me,7.88,11/3/1971,Play Misty for Me,FALSE,6.7,170
FALSE,['Drama'],5708,en,Control,6.591,10/10/2007,Control,FALSE,7.6,397
FALSE,"['Comedy', 'Romance', 'Drama']",9450,en,Brassed Off,7.301,5/23/1997,Brassed Off,FALSE,7.1,131
FALSE,"['Drama', 'Romance']",37606,en,Valmont,5.399,11/17/1989,Valmont,FALSE,6.8,109
FALSE,"['Action', 'Adventure', 'Horror']",409582,en,Guardians of the Tomb,8.433,2/23/2018,Guardians of the Tomb,FALSE,5.2,89
FALSE,"['Romance', 'Drama']",6418,en,Hotel Chevalier,5.765,9/3/2007,Hotel Chevalier,FALSE,7,414
